onset_step,onset_is_pseudo,post_onset_rmse,post_onset_peak,post_onset_mae,post_onset_rmse_yaw,post_onset_peak_yaw,rmse_pos,peak_pos,mae_pos,rmse_yaw,peak_yaw,n_steps,task_final_defined,task_spec_version,task_success_declared,completion_time_declared,time_to_task_tol_declared,final_pos_err_to_target_declared,final_yaw_err_to_target_declared,frac_time_at_goal_declared,task_held_at_end_declared,progress_category_declared,departed_after_entering_declared,task_success,completion_time,time_to_task_tol,final_pos_err_to_target,final_yaw_err_to_target,frac_time_at_goal,task_held_at_end,progress_category,departed_after_entering,declared_not_achieved,achieved_not_declared,diag_recovery_mode,diag_recovery_success,diag_recovery_time,diag_tolerance_m,src_mpc_primary,src_mpc_replacement,src_m5_feedback,src_fallback_first_screen,src_fallback_repeated_check,src_fallback_command_admissibility,src_fallback_solver,src_fallback_deadline,src_supervisor_operating_radius,src_supervisor_no_passing_fallback,src_supervisor_preaction_ineligible_other,src_supervisor_posteligibility_failure,action_src_sum,share_mpc,share_repair_replacement,share_fallback,share_supervisor,share_m5_feedback,rej_first_screen,rej_repeated_check,rej_command_admissibility,rej_fallback_screen,seed_raw_mpc,seed_projected_mpc,seed_p_error,seed_feedback,seed_not_applicable,projection_rate,compensation_rate,effort_force_mean,effort_moment_mean,command_rate_norm,duty_on_time_mean_s,pulse_count_mean,saturation_frac,impulse_proxy_Ns,accel_p95,decision_ms_p50,decision_ms_p95,decision_ms_p99,decision_ms_max,solve_ms_p95,deadline_miss_rate,supervisor_intervention,no_passing_fallback,solver_failure,repair_search_failure,deadline_overrun,numerical_anomaly,episode_deadline_censored,gate_on_frac,n_fault_skips,method,model_seed,seeded,family,condition,ep_seed,N,checkpoint_sha256,feat_mask,repair,reference_version
176,True,0.40202193946649317,1.068674755617639,0.29683522752328806,0.12695662787951956,0.17217695910200706,0.7836512743463419,2.0,0.5660634501225777,0.11167737962711496,0.17217695910200706,600,True,task_success_v2,True,37.4,17.7,0.04086005501336097,0.020204039607845864,0.435,True,task_success,True,True,26.0,6.300000000000001,0.10241148613797935,0.1610051653591471,0.49333333333333335,True,task_success,True,False,False,healthy,False,nan,0.662,0.31166666666666665,0.6883333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6883333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.23833333333333334,0.02666666666666667,0.415,0.0,0.6633333333333333,0.06666666666666667,1.167014330180572,0.04746287137229884,0.6911019349005284,0.14133657839102548,3.985,0.4033333333333333,101.76233644153832,0.05867881726530607,8.223677636124194,9.453850658610463,9.981687718536705,23.379354970529675,0.26540080000000005,0.0,False,False,False,True,False,False,False,1.0,0,M0,,False,step,healthy,800010,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
193,True,0.4650953173771329,1.1233726633507155,0.374717056197565,0.20444985732300297,0.2921803529509228,0.8468531231180269,2.0,0.6597061682019619,0.17826227276140152,0.2921803529509228,600,True,task_success_v2,True,40.1,18.7,0.04074446352887024,0.026142831157937817,0.38166666666666665,True,task_success,True,True,27.400000000000002,6.0,0.21284026162300876,0.1299125819725795,0.355,True,task_success,True,False,False,healthy,False,nan,0.662,0.2866666666666667,0.7133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.31,0.021666666666666667,0.37666666666666665,0.0,0.6966666666666667,0.07333333333333333,1.1507198734961366,0.053680807813990664,0.6149313110582038,0.14068544521781925,3.993333333333333,0.3958333333333333,101.29352055682986,0.054330587575058535,8.319082553498447,9.402632573619485,10.049865746404976,22.9738790076226,0.26556675,0.0,False,False,False,True,False,False,False,1.0,0,M0,,False,step,healthy,800011,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
191,True,0.47472459761649005,1.1849063217534639,0.3445700051005598,0.15161032468309782,0.2628940019508983,0.8354430144217645,2.0,0.6203620473872254,0.14024215807196452,0.2628940019508983,600,True,task_success_v2,True,52.900000000000006,31.700000000000003,0.06379055941026018,0.022713442302960112,0.225,True,task_success,True,True,37.9,16.7,0.062499302100351095,0.04498901112044473,0.4266666666666667,True,task_success,True,False,False,healthy,False,nan,0.662,0.3383333333333333,0.6616666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6616666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383333333333333,0.25333333333333335,0.018333333333333333,0.39,0.0,0.6483333333333333,0.02666666666666667,1.187890112004814,0.04744305269462571,0.558542732747949,0.1441852741451493,3.986666666666667,0.42020833333333335,103.8133973845075,0.05220005128269341,14.160682098008692,15.719240321777761,17.467270283959806,44.40207011066377,0.42090569999999994,0.0,False,False,False,True,False,False,False,1.0,0,M0,,False,step,healthy,800012,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
152,True,0.6403027149627943,1.0488133477058126,0.532727946593665,0.06767657598598666,0.16543379291387914,0.8764504349643389,2.0,0.7169303911705028,0.06162798786824567,0.16543379291387914,600,True,task_success_v2,True,42.0,24.700000000000003,0.023320590458915578,0.002392104886979878,0.235,True,task_success,True,True,42.300000000000004,25.0,0.18973464536325782,0.045036396152484226,0.36333333333333334,True,task_success,True,False,False,healthy,False,nan,0.662,0.3233333333333333,0.6766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.24666666666666667,0.023333333333333334,0.405,0.0,0.6633333333333333,0.043333333333333335,1.1988465689933094,0.038927925247322935,0.5580131195143699,0.14413946290383764,3.99,0.419375,103.7804132907631,0.05100508350758344,14.259757357649505,15.650887123774737,16.205492403823882,43.64561219699681,0.41825595000000004,0.0,False,False,False,True,False,False,False,1.0,0,M0,,False,step,healthy,800013,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
162,True,0.5394831386420088,1.217722528878291,0.4043581874382885,0.1689984381551348,0.2820594571943036,0.824674718730786,2.0,0.623751401031399,0.17975952724560684,0.313974209163352,600,True,task_success_v2,True,47.2,28.900000000000002,0.04134327349888329,0.038736593088343534,0.22166666666666668,False,task_success,True,True,26.5,8.200000000000001,0.07382878985021313,0.08000581866542776,0.38666666666666666,True,task_success,True,False,False,healthy,False,nan,0.662,0.305,0.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30833333333333335,0.25333333333333335,0.025,0.41333333333333333,0.0,0.6683333333333333,0.05333333333333334,1.1637115280417512,0.05125186048203489,0.6009238417980634,0.1425154699324442,3.985,0.41041666666666665,102.61113835135984,0.05816211554746256,8.599946042522788,15.533765242435038,16.25078154494986,44.14244904182851,0.4180458,0.0,False,False,False,True,False,False,False,1.0,0,M0,,False,step,healthy,800014,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
199,True,0.30961886926503923,0.9517723965134205,0.24412444972928896,0.06375385435549477,0.14992932251840285,0.7716480462189205,2.0,0.5503419768185013,0.054608126643264934,0.14992932251840285,600,True,task_success_v2,True,35.9,13.9,0.09663674440903612,0.06288078322501581,0.44666666666666666,True,task_success,True,True,26.700000000000003,4.7,0.3321320225072848,0.007895894322160311,0.59,True,task_success,False,False,False,healthy,False,nan,0.662,0.32166666666666666,0.6783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3283333333333333,0.275,0.025,0.37166666666666665,0.0,0.665,0.06666666666666667,1.1511239145432761,0.054207230837369974,0.6829737211623357,0.141269392636972,3.9883333333333333,0.400625,101.71396269861982,0.05551110407424345,8.12174950260669,9.384514519479126,9.729733867570758,23.07689213193953,0.26483704999999996,0.0,False,False,False,True,False,False,False,1.0,0,M0,,False,step,healthy,800015,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
180,True,0.4805626339399562,1.1757228054450992,0.3831625207977713,0.08375574446302725,0.17016352436823953,0.8209945718907512,2.0,0.636731772862565,0.09005156919933333,0.17016352436823953,600,True,task_success_v2,True,38.300000000000004,18.2,0.04656148375702071,0.061108110156486276,0.355,True,task_success,True,True,26.1,6.0,0.25549169242139,0.039376884355683206,0.45,True,task_success,True,False,False,healthy,False,nan,0.662,0.30333333333333334,0.6966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.26,0.013333333333333334,0.4216666666666667,0.0,0.6816666666666666,0.056666666666666664,1.164297376360962,0.051854703633868675,0.6049659095793671,0.1420482785656332,3.993333333333333,0.405,102.2747605672559,0.06179236507847722,12.424683547578752,15.531578089576213,15.917343206238002,28.35498796775937,0.28262770000000004,0.0,False,False,False,True,False,False,False,1.0,0,M0,,False,step,healthy,800016,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
165,True,0.44777912060786473,1.4113510643302427,0.2881818783863731,0.05616008661389317,0.10907072884310852,0.82869621704168,2.0,0.570424571042689,0.05975942025567326,0.13236976253321409,600,True,task_success_v2,True,34.9,16.3,0.05254366722085926,0.037370449492716035,0.43833333333333335,True,task_success,True,True,25.900000000000002,7.300000000000001,0.15600645032208452,0.06242722615172136,0.5516666666666666,True,task_success,True,False,False,healthy,False,nan,0.662,0.29333333333333333,0.7066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966666666666667,0.245,0.023333333333333334,0.435,0.0,0.6916666666666667,0.07666666666666666,1.1776200461300066,0.05007192558195651,0.7094585675644232,0.14342803248775804,3.993333333333333,0.41520833333333335,103.26818339118579,0.06208788804560786,13.976256013847888,15.721438289619982,16.29224473144859,43.36463497020304,0.4202459,0.0,False,False,False,True,False,False,False,1.0,0,M0,,False,step,healthy,800017,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
151,True,0.5878613372497027,1.2484272444891416,0.49144012404843085,0.09050471095195627,0.15515722319512548,0.8506624823300347,2.0,0.6843232323765428,0.08002193088976677,0.15515722319512548,600,True,task_success_v2,True,39.300000000000004,22.1,0.02298617550400286,0.027089905794143693,0.28833333333333333,True,task_success,True,True,26.700000000000003,9.5,0.19942816481064493,0.04722332081318825,0.3516666666666667,True,task_success,True,False,False,healthy,False,nan,0.662,0.30833333333333335,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.245,0.02,0.41,0.0,0.6466666666666666,0.06333333333333334,1.1614223172561842,0.05044869257929791,0.5771929414431719,0.14165327719501486,3.9816666666666665,0.40458333333333335,101.9903595804107,0.06042934301171357,13.883401057682931,15.631358348764477,16.14191701868549,43.873782036826015,0.42561594999999997,0.0,False,False,False,True,False,False,False,1.0,0,M0,,False,step,healthy,800018,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
174,True,0.5362533690299439,1.0653380685651679,0.48531016817403083,0.14401851422275447,0.2454762517750484,0.8231054450542685,2.0,0.6878764188637264,0.12397580199512974,0.2454762517750484,600,True,task_success_v2,True,42.800000000000004,23.3,0.0925296625701225,0.011660481325058305,0.35,True,task_success,True,True,35.800000000000004,16.3,0.28535364464594765,0.2454762517750484,0.23333333333333334,True,task_success,True,False,False,healthy,False,nan,0.662,0.30333333333333334,0.6966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30833333333333335,0.27166666666666667,0.02666666666666667,0.3933333333333333,0.0,0.68,0.04833333333333333,1.2047986920842695,0.042603249205003205,0.6390534480587531,0.14577520929204146,3.995,0.42625,104.95815069026985,0.05856158634828285,13.934249058365822,15.630243986379355,15.975618967786431,43.95469697192311,0.4204632,0.0,False,False,False,True,False,False,False,1.0,0,M0,,False,step,healthy,800019,12,b8ae316c9af6589c19dd2071c086325f27abdd25f38200f3dcd58f0fa2c20df8,full,True,step
